parmseq,zOutcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, zfut8 ,569,zLE8_TOTALSCOREinv,,0.07,0.00607766,28096,11.347234,8.90E-30,0.06,0.08,0.05,0.00003418,1,1.48E-29,1,0,29.05122
1, zdiablo ,424,zLE8_TOTALSCOREinv,,0.07,0.00606866,28240,11.325177,1.10E-29,0.06,0.08,0.05,0.00003418,1,1.89E-29,1,0,28.94262
1, ztff3 ,1335,zLE8_TOTALSCOREinv,,0.07,0.00597012,28282,11.318826,1.20E-29,0.06,0.08,0.05,0.00003418,1,2.03E-29,1,0,28.91139
1, zpreb ,1097,zLE8_TOTALSCOREinv,,0.07,0.00611424,27806,11.316563,1.30E-29,0.06,0.08,0.05,0.00003418,1,2.09E-29,1,0,28.89914
1, zcxcl3 ,397,zLE8_TOTALSCOREinv,,0.07,0.00605498,28325,11.31479,1.30E-29,0.06,0.08,0.05,0.00003418,1,2.12E-29,1,0,28.89158
1, zccs ,200,zLE8_TOTALSCOREinv,,0.07,0.00604243,28096,11.31014,1.40E-29,0.06,0.08,0.05,0.00003418,1,2.24E-29,1,0,28.86815
1, zddx58 ,418,zLE8_TOTALSCOREinv,,0.07,0.00613394,27652,11.262753,2.30E-29,0.06,0.08,0.05,0.00003418,1,3.83E-29,1,0,28.63413
1, ztigar ,1353,zLE8_TOTALSCOREinv,,0.07,0.00614184,27624,11.256923,2.50E-29,0.06,0.08,0.05,0.00003418,1,4.09E-29,1,0,28.60546
1, zvegfd ,1430,zLE8_TOTALSCOREinv,,-0.07,0.00593231,28584,-11.25397,2.60E-29,-0.08,-0.06,0.05,0.00003418,1,4.20E-29,1,0,28.59312
1, zca4 ,151,zLE8_TOTALSCOREinv,,0.07,0.00599492,28672,11.234859,3.20E-29,0.06,0.08,0.05,0.00003418,1,5.20E-29,1,0,28.49967
1, zly6d ,860,zLE8_TOTALSCOREinv,,0.07,0.0059946,28183,11.231061,3.30E-29,0.06,0.08,0.05,0.00003418,1,5.44E-29,1,0,28.48002
1, zslc27a4 ,1253,zLE8_TOTALSCOREinv,,0.07,0.00613661,27666,11.217766,3.90E-29,0.06,0.08,0.05,0.00003418,1,6.33E-29,1,0,28.41385
1, zslc16a1 ,1252,zLE8_TOTALSCOREinv,,0.07,0.00611628,27666,11.19893,4.80E-29,0.06,0.08,0.05,0.00003418,1,7.81E-29,1,0,28.32186
1, zspink1 ,1278,zLE8_TOTALSCOREinv,,0.07,0.00595514,28335,11.197454,4.80E-29,0.06,0.08,0.05,0.00003418,1,7.90E-29,1,0,28.31613
1, zccl24 ,185,zLE8_TOTALSCOREinv,,0.07,0.00601298,28404,11.177149,6.10E-29,0.06,0.08,0.05,0.00003418,1,9.91E-29,1,0,28.21728
1, zctrc ,376,zLE8_TOTALSCOREinv,,-0.07,0.00600576,28309,-11.153401,7.90E-29,-0.08,-0.06,0.05,0.00003418,1,1.29E-28,1,0,28.10153
1, zclpp ,313,zLE8_TOTALSCOREinv,,0.07,0.00608044,28054,11.112301,1.30E-28,0.06,0.08,0.05,0.00003418,1,2.05E-28,1,0,27.90157
1, zpadi4 ,1016,zLE8_TOTALSCOREinv,,0.07,0.00612573,27621,11.0747,1.90E-28,0.06,0.08,0.05,0.00003418,1,3.11E-28,1,0,27.71884
1, zacox1 ,7,zLE8_TOTALSCOREinv,,0.07,0.0060733,28318,11.053016,2.40E-28,0.06,0.08,0.05,0.00003418,1,3.94E-28,1,0,27.61573
1, zil6r ,743,zLE8_TOTALSCOREinv,,0.07,0.00604451,28177,11.030664,3.10E-28,0.05,0.08,0.05,0.00003418,1,5.05E-28,1,0,27.50786
1, zicam5 ,673,zLE8_TOTALSCOREinv,,0.07,0.00598792,28318,11.01122,3.80E-28,0.05,0.08,0.05,0.00003418,1,6.25E-28,1,0,27.41472
1, zsema7a ,1210,zLE8_TOTALSCOREinv,,0.07,0.00598923,28593,11.007346,4.00E-28,0.05,0.08,0.05,0.00003418,1,6.51E-28,1,0,27.39668
1, zsugt1 ,1310,zLE8_TOTALSCOREinv,,0.07,0.00613785,27652,11.006292,4.10E-28,0.06,0.08,0.05,0.00003418,1,6.61E-28,1,0,27.3897
1, zsh2b3 ,1230,zLE8_TOTALSCOREinv,,0.07,0.00612868,27652,11.005035,4.10E-28,0.06,0.08,0.05,0.00003418,1,6.69E-28,1,0,27.38367
1, zscarf2 ,1193,zLE8_TOTALSCOREinv,,-0.06,0.00565237,28563,-11.002588,4.20E-28,-0.07,-0.05,0.05,0.00003418,1,6.84E-28,1,0,27.37379
1, zil15 ,705,zLE8_TOTALSCOREinv,,0.07,0.00605114,28258,10.992665,4.70E-28,0.05,0.08,0.05,0.00003418,1,7.63E-28,1,0,27.32561
1, zigf1r ,683,zLE8_TOTALSCOREinv,,0.07,0.00599334,28196,10.989076,4.90E-28,0.05,0.08,0.05,0.00003418,1,7.93E-28,1,0,27.30828
1, zxrcc4 ,1459,zLE8_TOTALSCOREinv,,0.07,0.00614122,27666,10.98705,5.00E-28,0.06,0.08,0.05,0.00003418,1,8.12E-28,1,0,27.29749
1, zada2 ,15,zLE8_TOTALSCOREinv,,0.07,0.00595736,28169,10.983086,5.30E-28,0.05,0.08,0.05,0.00003418,1,8.46E-28,1,0,27.27954
1, zgmpr ,606,zLE8_TOTALSCOREinv,,0.07,0.0059645,28635,10.956126,7.10E-28,0.05,0.08,0.05,0.00003418,1,1.13E-27,1,0,27.15151
1, zamigo2 ,55,zLE8_TOTALSCOREinv,,0.07,0.00604786,28196,10.91576,1.10E-27,0.05,0.08,0.05,0.00003418,1,1.77E-27,1,0,26.95818
1, zcntn4 ,327,zLE8_TOTALSCOREinv,,-0.06,0.00593621,28335,-10.906197,1.20E-27,-0.08,-0.05,0.05,0.00003418,1,1.96E-27,1,0,26.91295
1, zvamp5 ,1422,zLE8_TOTALSCOREinv,,0.07,0.00611901,27812,10.865744,1.90E-27,0.05,0.08,0.05,0.00003418,1,3.05E-27,1,0,26.7199
1, zmavs ,883,zLE8_TOTALSCOREinv,,0.07,0.00613279,27652,10.863564,2.00E-27,0.05,0.08,0.05,0.00003418,1,3.13E-27,1,0,26.70925
1, zlif ,834,zLE8_TOTALSCOREinv,,0.07,0.0061358,27666,10.844151,2.40E-27,0.05,0.08,0.05,0.00003418,1,3.86E-27,1,0,26.6174
1, zcasp3 ,166,zLE8_TOTALSCOREinv,,0.07,0.00603237,28672,10.832785,2.70E-27,0.05,0.08,0.05,0.00003418,1,4.34E-27,1,0,26.5656
1, zhdgf ,642,zLE8_TOTALSCOREinv,,0.07,0.00603094,28504,10.832785,2.70E-27,0.05,0.08,0.05,0.00003418,1,4.34E-27,1,0,26.56529
1, zca3 ,150,zLE8_TOTALSCOREinv,,0.06,0.00592542,28632,10.807124,3.60E-27,0.05,0.08,0.05,0.00003418,1,5.73E-27,1,0,26.44442
1, zwasf1 ,1447,zLE8_TOTALSCOREinv,,0.07,0.00612513,27812,10.796589,4.00E-27,0.05,0.08,0.05,0.00003418,1,6.44E-27,1,0,26.39325
1, zfkbp5 ,546,zLE8_TOTALSCOREinv,,0.07,0.00608392,28096,10.776235,5.00E-27,0.05,0.08,0.05,0.00003418,1,8.01E-27,1,0,26.29803
1, zgne ,607,zLE8_TOTALSCOREinv,,0.07,0.00613815,27652,10.77287,5.20E-27,0.05,0.08,0.05,0.00003418,1,8.31E-27,1,0,26.28138
1, zprdx5 ,1095,zLE8_TOTALSCOREinv,,0.06,0.00603419,28635,10.735944,7.80E-27,0.05,0.08,0.05,0.00003418,1,1.23E-26,1,0,26.10998
1, ztnr ,1391,zLE8_TOTALSCOREinv,,-0.06,0.0058578,28096,-10.73562,7.80E-27,-0.07,-0.05,0.05,0.00003418,1,1.24E-26,1,0,26.10749
1, zanxa11 ,70,zLE8_TOTALSCOREinv,,0.07,0.00608175,28209,10.721697,9.10E-27,0.05,0.08,0.05,0.00003418,1,1.44E-26,1,0,26.04253
1, zcpvl ,347,zLE8_TOTALSCOREinv,,0.06,0.0060245,28498,10.70372,1.10E-26,0.05,0.08,0.05,0.00003418,1,1.74E-26,1,0,25.95904
1, zcd244 ,214,zLE8_TOTALSCOREinv,,0.06,0.0059983,28635,10.68854,1.30E-26,0.05,0.08,0.05,0.00003418,1,2.04E-26,1,0,25.88844
1, zdrg2 ,447,zLE8_TOTALSCOREinv,,0.06,0.00608192,28196,10.684136,1.40E-26,0.05,0.08,0.05,0.00003418,1,2.14E-26,1,0,25.86713
1, zclec11a ,300,zLE8_TOTALSCOREinv,,0.06,0.00602987,28293,10.665503,1.70E-26,0.05,0.08,0.05,0.00003418,1,2.61E-26,1,0,25.78053
1, zitgb1bp2 ,767,zLE8_TOTALSCOREinv,,0.07,0.00612077,27812,10.662179,1.70E-26,0.05,0.08,0.05,0.00003418,1,2.71E-26,1,0,25.76419
1, zil6st ,744,zLE8_TOTALSCOREinv,,0.06,0.00604185,28318,10.643128,2.10E-26,0.05,0.08,0.05,0.00003418,1,3.31E-26,1,0,25.67656
1, zbax ,116,zLE8_TOTALSCOREinv,,0.07,0.00614565,27621,10.628987,2.50E-26,0.05,0.08,0.05,0.00003418,1,3.86E-26,1,0,25.60968
1, zfcrlb ,530,zLE8_TOTALSCOREinv,,0.06,0.00603391,27652,10.593804,3.60E-26,0.05,0.08,0.05,0.00003418,1,5.61E-26,1,0,25.44685
1, zbag6 ,112,zLE8_TOTALSCOREinv,,0.06,0.00612103,27812,10.571031,4.60E-26,0.05,0.08,0.05,0.00003418,1,7.14E-26,1,0,25.34198
1, zseptin9 ,1211,zLE8_TOTALSCOREinv,,0.06,0.00608273,28196,10.528768,7.10E-26,0.05,0.08,0.05,0.00003418,1,1.11E-25,1,0,25.14808
1, zclta ,318,zLE8_TOTALSCOREinv,,0.06,0.00612476,27812,10.527228,7.20E-26,0.05,0.08,0.05,0.00003418,1,1.13E-25,1,0,25.14034
1, zhmbs ,650,zLE8_TOTALSCOREinv,,0.06,0.00594625,28543,10.492669,1.00E-25,0.05,0.07,0.05,0.00003418,1,1.63E-25,1,0,24.98305
1, ztbc1d23 ,1322,zLE8_TOTALSCOREinv,,0.06,0.00607932,28196,10.491401,1.10E-25,0.05,0.08,0.05,0.00003418,1,1.65E-25,1,0,24.97667
1, ztymp ,1414,zLE8_TOTALSCOREinv,,0.06,0.00608593,28148,10.459091,1.50E-25,0.05,0.08,0.05,0.00003418,1,2.31E-25,1,0,24.82886
1, zbin2 ,123,zLE8_TOTALSCOREinv,,0.06,0.0060591,28335,10.454567,1.60E-25,0.05,0.08,0.05,0.00003418,1,2.42E-25,1,0,24.80851
1, zahsp ,40,zLE8_TOTALSCOREinv,,0.06,0.00586442,28291,10.412006,2.40E-25,0.05,0.07,0.05,0.00003418,1,3.78E-25,1,0,24.6146
1, zcd48 ,232,zLE8_TOTALSCOREinv,,0.06,0.00598734,28404,10.401029,2.70E-25,0.05,0.07,0.05,0.00003418,1,4.23E-25,1,0,24.56491
1, zitgam ,763,zLE8_TOTALSCOREinv,,-0.06,0.00592018,28335,-10.37818,3.50E-25,-0.07,-0.05,0.05,0.00003418,1,5.37E-25,1,0,24.46116
1, zrobo2 ,1171,zLE8_TOTALSCOREinv,,0.06,0.00564582,28563,10.300331,7.80E-25,0.05,0.07,0.05,0.00003418,1,1.20E-24,1,0,24.11006
1, zppme1 ,1085,zLE8_TOTALSCOREinv,,0.06,0.00605013,28196,10.279699,9.60E-25,0.05,0.07,0.05,0.00003418,1,1.49E-24,1,0,24.01678
1, zcracr2a ,350,zLE8_TOTALSCOREinv,,0.06,0.00613601,27652,10.276858,9.90E-25,0.05,0.08,0.05,0.00003418,1,1.54E-24,1,0,24.00318
1, zpla2g4a ,1060,zLE8_TOTALSCOREinv,,0.06,0.00605412,28445,10.165186,3.10E-24,0.05,0.07,0.05,0.00003418,1,4.83E-24,1,0,23.50588
1, zosmr ,1012,zLE8_TOTALSCOREinv,,0.06,0.0058266,28482,10.161959,3.20E-24,0.05,0.07,0.05,0.00003418,1,4.98E-24,1,0,23.49161
1, zdctn6 ,412,zLE8_TOTALSCOREinv,,0.06,0.00614202,27666,10.130396,4.50E-24,0.05,0.07,0.05,0.00003418,1,6.89E-24,1,0,23.35051
1, zcd79b ,242,zLE8_TOTALSCOREinv,,0.06,0.00592579,28635,10.09641,6.30E-24,0.05,0.07,0.05,0.00003418,1,9.69E-24,1,0,23.20176
1, zcalcoco1 ,158,zLE8_TOTALSCOREinv,,0.06,0.00605435,28439,10.056899,9.40E-24,0.05,0.07,0.05,0.00003418,1,1.45E-23,1,0,23.02752
1, zfxyd5 ,571,zLE8_TOTALSCOREinv,,0.06,0.00613066,27806,10.051649,9.90E-24,0.05,0.07,0.05,0.00003418,1,1.53E-23,1,0,23.00356
1, zvasn ,1424,zLE8_TOTALSCOREinv,,0.06,0.00610796,27878,10.034148,1.20E-23,0.05,0.07,0.05,0.00003418,1,1.82E-23,1,0,22.92687
1, zstk24 ,1303,zLE8_TOTALSCOREinv,,0.06,0.00614186,27666,10.019172,1.40E-23,0.05,0.07,0.05,0.00003418,1,2.11E-23,1,0,22.86095
1, zcct5 ,201,zLE8_TOTALSCOREinv,,0.06,0.00614047,27652,9.9931035,1.80E-23,0.05,0.07,0.05,0.00003418,1,2.75E-23,1,0,22.74695
1, zklrb1 ,798,zLE8_TOTALSCOREinv,,0.06,0.00595709,28635,9.9645765,2.40E-23,0.05,0.07,0.05,0.00003418,1,3.64E-23,1,0,22.6239
1, zgp1ba ,611,zLE8_TOTALSCOREinv,,0.06,0.00608401,28212,9.9613457,2.50E-23,0.05,0.07,0.05,0.00003418,1,3.76E-23,1,0,22.60926
1, zicam4 ,672,zLE8_TOTALSCOREinv,,-0.06,0.00606648,28258,-9.9607662,2.50E-23,-0.07,-0.05,0.05,0.00003418,1,3.78E-23,1,0,22.6068
1, zpmvk ,1074,zLE8_TOTALSCOREinv,,0.06,0.00614377,27628,9.9583876,2.50E-23,0.05,0.07,0.05,0.00003418,1,3.88E-23,1,0,22.59557
1, zmgmt ,905,zLE8_TOTALSCOREinv,,0.06,0.0060792,28258,9.9478907,2.80E-23,0.05,0.07,0.05,0.00003418,1,4.29E-23,1,0,22.55078
1, zil32 ,734,zLE8_TOTALSCOREinv,,-0.06,0.00592991,28258,-9.9472523,2.80E-23,-0.07,-0.05,0.05,0.00003418,1,4.32E-23,1,0,22.54801
1, zil12b ,701,zLE8_TOTALSCOREinv,,0.06,0.00590768,28635,9.9069643,4.20E-23,0.05,0.07,0.05,0.00003418,1,6.44E-23,1,0,22.37369
1, zmgll ,904,zLE8_TOTALSCOREinv,,0.06,0.00605694,28404,9.8947694,4.80E-23,0.05,0.07,0.05,0.00003418,1,7.27E-23,1,0,22.32061
1, zmmp13 ,916,zLE8_TOTALSCOREinv,,-0.06,0.00610008,27666,-9.8769855,5.70E-23,-0.07,-0.05,0.05,0.00003418,1,8.69E-23,1,0,22.24277
1, ztbl1x ,1326,zLE8_TOTALSCOREinv,,0.06,0.00613583,27652,9.8769025,5.70E-23,0.05,0.07,0.05,0.00003418,1,8.69E-23,1,0,22.24239
1, zatp6v1f ,103,zLE8_TOTALSCOREinv,,0.06,0.00613994,27624,9.8224726,9.80E-23,0.05,0.07,0.05,0.00003418,1,1.49E-22,1,0,22.00799
1, zclps ,314,zLE8_TOTALSCOREinv,,-0.06,0.00604525,28291,-9.8166746,1.00E-22,-0.07,-0.05,0.05,0.00003418,1,1.57E-22,1,0,21.98398
1, zzbtb16 ,1462,zLE8_TOTALSCOREinv,,0.06,0.00612941,27652,9.8162315,1.00E-22,0.05,0.07,0.05,0.00003418,1,1.58E-22,1,0,21.98124
1, zhagh ,634,zLE8_TOTALSCOREinv,,0.06,0.00592291,28463,9.7951734,1.30E-22,0.05,0.07,0.05,0.00003418,1,1.94E-22,1,0,21.89201
1, zcdh5 ,257,zLE8_TOTALSCOREinv,,-0.06,0.00602499,28672,-9.7871445,1.40E-22,-0.07,-0.05,0.05,0.00003418,1,2.09E-22,1,0,21.85789
1, zil17c ,709,zLE8_TOTALSCOREinv,,0.06,0.0060054,27806,9.7360809,2.30E-22,0.05,0.07,0.05,0.00003418,1,3.46E-22,1,0,21.63883
1, zc4bpb ,143,zLE8_TOTALSCOREinv,,0.06,0.00585756,28386,9.7153459,2.80E-22,0.05,0.07,0.05,0.00003418,1,4.23E-22,1,0,21.55137
1, zbcl2l11 ,119,zLE8_TOTALSCOREinv,,0.06,0.00603549,28258,9.6835337,3.80E-22,0.05,0.07,0.05,0.00003418,1,5.77E-22,1,0,21.41626
1, zambn ,52,zLE8_TOTALSCOREinv,,-0.06,0.00613103,27806,-9.6729197,4.30E-22,-0.07,-0.05,0.05,0.00003418,1,6.40E-22,1,0,21.37077
1, zc2cd2l ,142,zLE8_TOTALSCOREinv,,0.06,0.00614799,27624,9.6517283,5.20E-22,0.05,0.07,0.05,0.00003418,1,7.87E-22,1,0,21.28099
1, zprss27 ,1107,zLE8_TOTALSCOREinv,,0.06,0.00608441,28240,9.6279195,6.60E-22,0.05,0.07,0.05,0.00003418,1,9.88E-22,1,0,21.18135
1, zanxa4 ,72,zLE8_TOTALSCOREinv,,0.06,0.00608697,28188,9.6234887,6.90E-22,0.05,0.07,0.05,0.00003418,1,1.03E-21,1,0,21.16263
1, zserpina12 ,1213,zLE8_TOTALSCOREinv,,0.06,0.00602871,27485,9.6154708,7.40E-22,0.05,0.07,0.05,0.00003418,1,1.12E-21,1,0,21.12803
1, zcd58 ,235,zLE8_TOTALSCOREinv,,-0.06,0.00606442,28291,-9.5990821,8.70E-22,-0.07,-0.05,0.05,0.00003418,1,1.30E-21,1,0,21.06013
1, zcxcl1 ,389,zLE8_TOTALSCOREinv,,0.06,0.00603405,28289,9.58383,1.00E-21,0.05,0.07,0.05,0.00003418,1,1.51E-21,1,0,20.99613
1, znpm1 ,977,zLE8_TOTALSCOREinv,,0.11,0.01158082,7561,9.599828,1.10E-21,0.09,0.13,0.05,0.00003418,1,1.59E-21,1,0,20.9729
1, ztrim5 ,1405,zLE8_TOTALSCOREinv,,0.06,0.00607745,28258,9.572148,1.10E-21,0.05,0.07,0.05,0.00003418,1,1.68E-21,1,0,20.94714
1, zmyo9b ,937,zLE8_TOTALSCOREinv,,0.06,0.00613265,27806,9.5627729,1.20E-21,0.05,0.07,0.05,0.00003418,1,1.84E-21,1,0,20.90736
1, zitgb6 ,770,zLE8_TOTALSCOREinv,,-0.06,0.00579467,27806,-9.5116859,2.00E-21,-0.07,-0.04,0.05,0.00003418,1,3.01E-21,1,0,20.69418
1, zmb ,885,zLE8_TOTALSCOREinv,,0.05,0.00537517,28672,9.4981533,2.30E-21,0.04,0.06,0.05,0.00003418,1,3.42E-21,1,0,20.63887
1, zfoxo3 ,561,zLE8_TOTALSCOREinv,,0.06,0.00613445,27652,9.4031288,5.70E-21,0.05,0.07,0.05,0.00003418,1,8.46E-21,1,0,20.2447
1, zlilrb5 ,841,zLE8_TOTALSCOREinv,,0.06,0.00603229,28672,9.3812223,7.00E-21,0.04,0.07,0.05,0.00003418,1,1.04E-20,1,0,20.15574
1, zgpnmb ,618,zLE8_TOTALSCOREinv,,0.06,0.00611052,27568,9.3649227,8.20E-21,0.05,0.07,0.05,0.00003418,1,1.21E-20,1,0,20.08767
1, ztnfrsf19 ,1376,zLE8_TOTALSCOREinv,,0.05,0.00579788,28543,9.3595251,8.60E-21,0.04,0.07,0.05,0.00003418,1,1.27E-20,1,0,20.0666
1, zmap2k6 ,874,zLE8_TOTALSCOREinv,,0.06,0.00607691,28258,9.3544784,9.00E-21,0.04,0.07,0.05,0.00003418,1,1.33E-20,1,0,20.04562
1, zcr2 ,349,zLE8_TOTALSCOREinv,,0.06,0.0060332,28451,9.3220991,1.20E-20,0.04,0.07,0.05,0.00003418,1,1.80E-20,1,0,19.91344
1, zfcgr2a ,521,zLE8_TOTALSCOREinv,,0.06,0.00604595,28230,9.3166271,1.30E-20,0.04,0.07,0.05,0.00003418,1,1.90E-20,1,0,19.89089
1, zsftpa1 ,1227,zLE8_TOTALSCOREinv,,0.06,0.0061269,27652,9.30956,1.40E-20,0.05,0.07,0.05,0.00003418,1,2.03E-20,1,0,19.86145
1, zakr1c4 ,45,zLE8_TOTALSCOREinv,,0.06,0.00612675,27812,9.3041258,1.40E-20,0.04,0.07,0.05,0.00003418,1,2.13E-20,1,0,19.83948
1, zbmp4 ,127,zLE8_TOTALSCOREinv,,-0.06,0.00604669,28057,-9.2943023,1.60E-20,-0.07,-0.04,0.05,0.00003418,1,2.33E-20,1,0,19.79974
1, zflt3 ,551,zLE8_TOTALSCOREinv,,-0.06,0.00610305,27652,-9.2865319,1.70E-20,-0.07,-0.04,0.05,0.00003418,1,2.51E-20,1,0,19.7677
1, zjam2 ,775,zLE8_TOTALSCOREinv,,0.05,0.00592221,28563,9.2290028,2.90E-20,0.04,0.07,0.05,0.00003418,1,4.28E-20,1,0,19.53541
1, zptprm ,1129,zLE8_TOTALSCOREinv,,0.06,0.00603884,28221,9.2139746,3.40E-20,0.04,0.07,0.05,0.00003418,1,4.92E-20,1,0,19.47438
1, ztnfsf11 ,1385,zLE8_TOTALSCOREinv,,0.06,0.00602917,28258,9.1977779,3.90E-20,0.04,0.07,0.05,0.00003418,1,5.72E-20,1,0,19.40911
1, ztpsab1 ,1398,zLE8_TOTALSCOREinv,,0.06,0.00601569,28590,9.1955,4.00E-20,0.04,0.07,0.05,0.00003418,1,5.83E-20,1,0,19.40026
1, zacp6 ,9,zLE8_TOTALSCOREinv,,0.06,0.00604299,28499,9.1902756,4.20E-20,0.04,0.07,0.05,0.00003418,1,6.11E-20,1,0,19.37913
1, zprtfdc1 ,1109,zLE8_TOTALSCOREinv,,0.06,0.0061425,27666,9.1334253,7.10E-20,0.04,0.07,0.05,0.00003418,1,1.03E-19,1,0,19.15015
1, ztek ,1332,zLE8_TOTALSCOREinv,,0.06,0.00605654,28386,9.127609,7.50E-20,0.04,0.07,0.05,0.00003418,1,1.09E-19,1,0,19.12759
1, zarid4b ,88,zLE8_TOTALSCOREinv,,0.06,0.00614512,27666,9.1232202,7.80E-20,0.04,0.07,0.05,0.00003418,1,1.13E-19,1,0,19.10934
1, ztacc3 ,1316,zLE8_TOTALSCOREinv,,0.06,0.00608389,28196,9.0510793,1.50E-19,0.04,0.07,0.05,0.00003418,1,2.19E-19,1,0,18.82263
1, zstk4 ,1304,zLE8_TOTALSCOREinv,,0.06,0.00607727,28318,9.0506404,1.50E-19,0.04,0.07,0.05,0.00003418,1,2.20E-19,1,0,18.82101
1, zbirc2 ,124,zLE8_TOTALSCOREinv,,0.06,0.00614409,27652,9.0214982,2.00E-19,0.04,0.07,0.05,0.00003418,1,2.87E-19,1,0,18.70498
1, zptx3 ,1133,zLE8_TOTALSCOREinv,,-0.05,0.00605642,28258,-9.0138875,2.10E-19,-0.07,-0.04,0.05,0.00003418,1,3.07E-19,1,0,18.67548
1, zadam15 ,16,zLE8_TOTALSCOREinv,,-0.05,0.00609209,27812,-8.9715495,3.10E-19,-0.07,-0.04,0.05,0.00003418,1,4.50E-19,1,0,18.5082
1, zddr1 ,417,zLE8_TOTALSCOREinv,,0.05,0.00594992,28563,8.9630596,3.30E-19,0.04,0.06,0.05,0.00003418,1,4.85E-19,1,0,18.47551
1, zeno2 ,476,zLE8_TOTALSCOREinv,,0.05,0.00604823,28563,8.9518071,3.70E-19,0.04,0.07,0.05,0.00003418,1,5.37E-19,1,0,18.43132
1, zscgb3a2 ,1197,zLE8_TOTALSCOREinv,,-0.05,0.00600001,28404,-8.9498371,3.80E-19,-0.07,-0.04,0.05,0.00003418,1,5.46E-19,1,0,18.42345
1, znell1 ,959,zLE8_TOTALSCOREinv,,-0.05,0.00603727,28386,-8.9193713,5.00E-19,-0.07,-0.04,0.05,0.00003418,1,7.18E-19,1,0,18.30411
1, ztgm2 ,1344,zLE8_TOTALSCOREinv,,0.05,0.00604068,28280,8.8973761,6.10E-19,0.04,0.07,0.05,0.00003418,1,8.74E-19,1,0,18.21812
1, zigfbp3 ,687,zLE8_TOTALSCOREinv,,0.05,0.00576903,28451,8.8658939,8.00E-19,0.04,0.06,0.05,0.00003418,1,1.16E-18,1,0,18.09567
1, zirag2 ,755,zLE8_TOTALSCOREinv,,0.05,0.00612864,27812,8.8642051,8.20E-19,0.04,0.07,0.05,0.00003418,1,1.18E-18,1,0,18.08855
1, zinpp1 ,751,zLE8_TOTALSCOREinv,,0.05,0.00608141,28196,8.861631,8.30E-19,0.04,0.07,0.05,0.00003418,1,1.20E-18,1,0,18.07888
1, zscrn1 ,1201,zLE8_TOTALSCOREinv,,0.05,0.00608043,28258,8.8412088,1.00E-18,0.04,0.07,0.05,0.00003418,1,1.44E-18,1,0,17.99967
1, zmicb_mica ,907,zLE8_TOTALSCOREinv,,0.05,0.00606809,28258,8.7993818,1.50E-18,0.04,0.07,0.05,0.00003418,1,2.09E-18,1,0,17.83789
1, zceacam21 ,268,zLE8_TOTALSCOREinv,,0.05,0.00604979,28258,8.7906686,1.60E-18,0.04,0.07,0.05,0.00003418,1,2.25E-18,1,0,17.80428
1, zclec5a ,308,zLE8_TOTALSCOREinv,,0.05,0.00586556,28240,8.7069935,3.30E-18,0.04,0.06,0.05,0.00003418,1,4.72E-18,1,0,17.48315
1, zcd55 ,234,zLE8_TOTALSCOREinv,,0.05,0.00606431,27364,8.689458,3.80E-18,0.04,0.06,0.05,0.00003418,1,5.50E-18,1,0,17.41552
1, zadam22 ,17,zLE8_TOTALSCOREinv,,0.05,0.00603686,28096,8.6736401,4.40E-18,0.04,0.06,0.05,0.00003418,1,6.31E-18,1,0,17.35587
1, zcdkn2d ,263,zLE8_TOTALSCOREinv,,0.05,0.00608559,28196,8.6689247,4.60E-18,0.04,0.06,0.05,0.00003418,1,6.57E-18,1,0,17.33801
1, zly9 ,862,zLE8_TOTALSCOREinv,,0.05,0.00604255,28012,8.6648837,4.80E-18,0.04,0.06,0.05,0.00003418,1,6.80E-18,1,0,17.3225
1, zfuca1 ,565,zLE8_TOTALSCOREinv,,0.05,0.0060073,28506,8.653792,5.20E-18,0.04,0.06,0.05,0.00003418,1,7.48E-18,1,0,17.28074
1, zcd300lg ,223,zLE8_TOTALSCOREinv,,-0.05,0.00578113,28335,-8.6345763,6.20E-18,-0.06,-0.04,0.05,0.00003418,1,8.84E-18,1,0,17.20772
1, zfgf5 ,538,zLE8_TOTALSCOREinv,,-0.05,0.00588461,27806,-8.6305903,6.40E-18,-0.06,-0.04,0.05,0.00003418,1,9.15E-18,1,0,17.19221
1, znos1 ,972,zLE8_TOTALSCOREinv,,0.05,0.00583227,27666,8.6118382,7.60E-18,0.04,0.06,0.05,0.00003418,1,1.08E-17,1,0,17.12116
1, zrcor1 ,1153,zLE8_TOTALSCOREinv,,0.05,0.00612897,27812,8.5440394,1.40E-17,0.04,0.06,0.05,0.00003418,1,1.94E-17,1,0,16.86603
1, ztraf2 ,1400,zLE8_TOTALSCOREinv,,0.05,0.00608338,28258,8.4654922,2.70E-17,0.04,0.06,0.05,0.00003418,1,3.80E-17,1,0,16.57309
1, zrspo1 ,1176,zLE8_TOTALSCOREinv,,0.05,0.00592039,28096,8.417577,4.00E-17,0.04,0.06,0.05,0.00003418,1,5.71E-17,1,0,16.39536
1, zcst5 ,370,zLE8_TOTALSCOREinv,,-0.05,0.00602253,27809,-8.3199853,9.20E-17,-0.06,-0.04,0.05,0.00003418,1,1.30E-16,1,0,16.03643
1, zf3 ,503,zLE8_TOTALSCOREinv,,-0.05,0.00594441,28366,-8.3064017,1.00E-16,-0.06,-0.04,0.05,0.00003418,1,1.46E-16,1,0,15.9872
